Resume_ID,JD_idx,JD_title,Score
14055971,15,Business Development Specialist,0.022
14055971,16,Solar Business Development ,0.0
14055971,17,Sales Business Development,0.0
14055971,18,Business Developer,0.0
14055971,19,Business Development Specialist,0.0
95382114,10,Business Development Specialist,0.0
95382114,11,Inside Business Development,0.032
95382114,12,Sales Business Development,0.0
95382114,13,Business Development,0.028
95382114,14,Business Development,0.016
95382114,15,Business Development Specialist,0.131
95382114,16,Solar Business Development ,0.0
95382114,17,Sales Business Development,0.007
95382114,18,Business Developer,0.034
95382114,19,Business Development Specialist,0.019
15906625,40,The Gardeners,0.192
15906625,41,"
Hillsboro Residential",0.03
15906625,42,Staff Accountant,0.0
15906625,43,Senior Property Accountant,0.03
15906625,44,Accounts Receivable Manager,0.043
15906625,45,Accountant - Bilingual,0.017
15906625,46,Senior Accountant,0.0
15906625,47,Property Accountant,0.024
15906625,48,Senior Tax Accountant,0.066
15906625,49,Staff Accountant,0.018
30361788,40,The Gardeners,0.031
30361788,41,"
Hillsboro Residential",0.009
30361788,42,Staff Accountant,0.011
30361788,43,Senior Property Accountant,0.018
30361788,44,Accounts Receivable Manager,0.0
30361788,45,Accountant - Bilingual,0.024
30361788,46,Senior Accountant,0.017
30361788,47,Property Accountant,0.0
30361788,48,Senior Tax Accountant,0.0
30361788,49,Staff Accountant,0.008
21031285,40,The Gardeners,0.058
21031285,41,"
Hillsboro Residential",0.023
21031285,42,Staff Accountant,0.007
21031285,43,Senior Property Accountant,0.029
21031285,44,Accounts Receivable Manager,0.0
21031285,45,Accountant - Bilingual,0.016
21031285,46,Senior Accountant,0.011
21031285,47,Property Accountant,0.027
21031285,48,Senior Tax Accountant,0.0
21031285,49,Staff Accountant,0.01
25749150,40,The Gardeners,0.0
25749150,41,"
Hillsboro Residential",0.0
25749150,42,Staff Accountant,0.0
25749150,43,Senior Property Accountant,0.0
25749150,44,Accounts Receivable Manager,0.0
25749150,45,Accountant - Bilingual,0.0
25749150,46,Senior Accountant,0.0
25749150,47,Property Accountant,0.0
25749150,48,Senior Tax Accountant,0.0
25749150,49,Staff Accountant,0.0
12338274,40,The Gardeners,0.016
12338274,41,"
Hillsboro Residential",0.0
12338274,42,Staff Accountant,0.0
12338274,43,Senior Property Accountant,0.0
12338274,44,Accounts Receivable Manager,0.032
12338274,45,Accountant - Bilingual,0.045
12338274,46,Senior Accountant,0.0
12338274,47,Property Accountant,0.0
12338274,48,Senior Tax Accountant,0.0
12338274,49,Staff Accountant,0.0
33527446,40,The Gardeners,0.055
33527446,41,"
Hillsboro Residential",0.0
33527446,42,Staff Accountant,0.007
33527446,43,Senior Property Accountant,0.006
33527446,44,Accounts Receivable Manager,0.0
33527446,45,Accountant - Bilingual,0.065
33527446,46,Senior Accountant,0.043
33527446,47,Property Accountant,0.0
33527446,48,Senior Tax Accountant,0.076
33527446,49,Staff Accountant,0.0
12442909,40,The Gardeners,0.0
12442909,41,"
Hillsboro Residential",0.0
12442909,42,Staff Accountant,0.0
12442909,43,Senior Property Accountant,0.0
12442909,44,Accounts Receivable Manager,0.0
12442909,45,Accountant - Bilingual,0.023
12442909,46,Senior Accountant,0.0
12442909,47,Property Accountant,0.0
12442909,48,Senior Tax Accountant,0.0
12442909,49,Staff Accountant,0.0
37997506,40,The Gardeners,0.08
37997506,41,"
Hillsboro Residential",0.027
37997506,42,Staff Accountant,0.006
37997506,43,Senior Property Accountant,0.032
37997506,44,Accounts Receivable Manager,0.0
37997506,45,Accountant - Bilingual,0.013
37997506,46,Senior Accountant,0.009
37997506,47,Property Accountant,0.045
37997506,48,Senior Tax Accountant,0.0
37997506,49,Staff Accountant,0.009
37370455,40,The Gardeners,0.101
37370455,41,"
Hillsboro Residential",0.009
37370455,42,Staff Accountant,0.006
37370455,43,Senior Property Accountant,0.014
37370455,44,Accounts Receivable Manager,0.042
37370455,45,Accountant - Bilingual,0.031
37370455,46,Senior Accountant,0.037
37370455,47,Property Accountant,0.023
37370455,48,Senior Tax Accountant,0.065
37370455,49,Staff Accountant,0.0
10554236,40,The Gardeners,0.015
10554236,41,"
Hillsboro Residential",0.0
10554236,42,Staff Accountant,0.006
10554236,43,Senior Property Accountant,0.004
10554236,44,Accounts Receivable Manager,0.0
10554236,45,Accountant - Bilingual,0.012
10554236,46,Senior Accountant,0.009
10554236,47,Property Accountant,0.0
10554236,48,Senior Tax Accountant,0.0
10554236,49,Staff Accountant,0.0
31602598,40,The Gardeners,0.017
31602598,41,"
Hillsboro Residential",0.021
31602598,42,Staff Accountant,0.006
31602598,43,Senior Property Accountant,0.026
31602598,44,Accounts Receivable Manager,0.063
31602598,45,Accountant - Bilingual,0.014
31602598,46,Senior Accountant,0.01
31602598,47,Property Accountant,0.0
31602598,48,Senior Tax Accountant,0.0
31602598,49,Staff Accountant,0.063
19545827,40,The Gardeners,0.148
19545827,41,"
Hillsboro Residential",0.013
19545827,42,Staff Accountant,0.015
19545827,43,Senior Property Accountant,0.025
19545827,44,Accounts Receivable Manager,0.103
19545827,45,Accountant - Bilingual,0.118
19545827,46,Senior Accountant,0.024
19545827,47,Property Accountant,0.0
19545827,48,Senior Tax Accountant,0.039
19545827,49,Staff Accountant,0.011
14470533,40,The Gardeners,0.223
14470533,41,"
Hillsboro Residential",0.0
14470533,42,Staff Accountant,0.0
14470533,43,Senior Property Accountant,0.0
14470533,44,Accounts Receivable Manager,0.0
14470533,45,Accountant - Bilingual,0.196
14470533,46,Senior Accountant,0.0
14470533,47,Property Accountant,0.0
14470533,48,Senior Tax Accountant,0.144
14470533,49,Staff Accountant,0.0
43685045,40,The Gardeners,0.079
43685045,41,"
Hillsboro Residential",0.0
43685045,42,Staff Accountant,0.109
43685045,43,Senior Property Accountant,0.0
43685045,44,Accounts Receivable Manager,0.041
43685045,45,Accountant - Bilingual,0.016
43685045,46,Senior Accountant,0.0
43685045,47,Property Accountant,0.0
43685045,48,Senior Tax Accountant,0.355
43685045,49,Staff Accountant,0.0
18365791,40,The Gardeners,0.013
18365791,41,"
Hillsboro Residential",0.008
18365791,42,Staff Accountant,0.005
18365791,43,Senior Property Accountant,0.012
18365791,44,Accounts Receivable Manager,0.0
18365791,45,Accountant - Bilingual,0.011
18365791,46,Senior Accountant,0.008
18365791,47,Property Accountant,0.0
18365791,48,Senior Tax Accountant,0.0
18365791,49,Staff Accountant,0.007
14224370,40,The Gardeners,0.249
14224370,41,"
Hillsboro Residential",0.021
14224370,42,Staff Accountant,0.013
14224370,43,Senior Property Accountant,0.031
14224370,44,Accounts Receivable Manager,0.0
14224370,45,Accountant - Bilingual,0.029
14224370,46,Senior Accountant,0.021
14224370,47,Property Accountant,0.025
14224370,48,Senior Tax Accountant,0.14
14224370,49,Staff Accountant,0.01
21794875,40,The Gardeners,0.04
21794875,41,"
Hillsboro Residential",0.0
21794875,42,Staff Accountant,0.007
21794875,43,Senior Property Accountant,0.005
21794875,44,Accounts Receivable Manager,0.044
21794875,45,Accountant - Bilingual,0.121
21794875,46,Senior Accountant,0.01
21794875,47,Property Accountant,0.0
21794875,48,Senior Tax Accountant,0.0
21794875,49,Staff Accountant,0.0
23734441,40,The Gardeners,0.114
23734441,41,"
Hillsboro Residential",0.0
23734441,42,Staff Accountant,0.012
23734441,43,Senior Property Accountant,0.009
23734441,44,Accounts Receivable Manager,0.079
23734441,45,Accountant - Bilingual,0.091
23734441,46,Senior Accountant,0.018
23734441,47,Property Accountant,0.0
23734441,48,Senior Tax Accountant,0.0
23734441,49,Staff Accountant,0.0
39115899,40,The Gardeners,0.01
39115899,41,"
Hillsboro Residential",0.0
39115899,42,Staff Accountant,0.004
39115899,43,Senior Property Accountant,0.003
39115899,44,Accounts Receivable Manager,0.0
39115899,45,Accountant - Bilingual,0.046
39115899,46,Senior Accountant,0.006
39115899,47,Property Accountant,0.0
39115899,48,Senior Tax Accountant,0.0
39115899,49,Staff Accountant,0.0
23139819,40,The Gardeners,0.045
23139819,41,"
Hillsboro Residential",0.008
23139819,42,Staff Accountant,0.006
23139819,43,Senior Property Accountant,0.013
23139819,44,Accounts Receivable Manager,0.0
23139819,45,Accountant - Bilingual,0.012
23139819,46,Senior Accountant,0.033
23139819,47,Property Accountant,0.021
23139819,48,Senior Tax Accountant,0.0
23139819,49,Staff Accountant,0.0
42487883,40,The Gardeners,0.042
42487883,41,"
Hillsboro Residential",0.011
42487883,42,Staff Accountant,0.007
42487883,43,Senior Property Accountant,0.017
42487883,44,Accounts Receivable Manager,0.047
42487883,45,Accountant - Bilingual,0.128
42487883,46,Senior Accountant,0.011
42487883,47,Property Accountant,0.0
42487883,48,Senior Tax Accountant,0.0
42487883,49,Staff Accountant,0.01
23636277,40,The Gardeners,0.158
23636277,41,"
Hillsboro Residential",0.014
23636277,42,Staff Accountant,0.01
23636277,43,Senior Property Accountant,0.022
23636277,44,Accounts Receivable Manager,0.066
23636277,45,Accountant - Bilingual,0.108
23636277,46,Senior Accountant,0.015
23636277,47,Property Accountant,0.036
23636277,48,Senior Tax Accountant,0.102
23636277,49,Staff Accountant,0.0
21338490,40,The Gardeners,0.203
21338490,41,"
Hillsboro Residential",0.02
21338490,42,Staff Accountant,0.007
21338490,43,Senior Property Accountant,0.025
21338490,44,Accounts Receivable Manager,0.0
21338490,45,Accountant - Bilingual,0.098
21338490,46,Senior Accountant,0.01
21338490,47,Property Accountant,0.05
21338490,48,Senior Tax Accountant,0.0
21338490,49,Staff Accountant,0.0
14491649,40,The Gardeners,0.071
14491649,41,"
Hillsboro Residential",0.02
14491649,42,Staff Accountant,0.013
14491649,43,Senior Property Accountant,0.031
14491649,44,Accounts Receivable Manager,0.0
14491649,45,Accountant - Bilingual,0.029
14491649,46,Senior Accountant,0.02
14491649,47,Property Accountant,0.025
14491649,48,Senior Tax Accountant,0.0
14491649,49,Staff Accountant,0.009
17407184,40,The Gardeners,0.0
17407184,41,"
Hillsboro Residential",0.032
17407184,42,Staff Accountant,0.0
17407184,43,Senior Property Accountant,0.0
17407184,44,Accounts Receivable Manager,0.0
17407184,45,Accountant - Bilingual,0.0
17407184,46,Senior Accountant,0.0
17407184,47,Property Accountant,0.033
17407184,48,Senior Tax Accountant,0.0
17407184,49,Staff Accountant,0.0
30813919,40,The Gardeners,0.053
30813919,41,"
Hillsboro Residential",0.0
30813919,42,Staff Accountant,0.116
30813919,43,Senior Property Accountant,0.09
30813919,44,Accounts Receivable Manager,0.0
30813919,45,Accountant - Bilingual,0.015
30813919,46,Senior Accountant,0.011
30813919,47,Property Accountant,0.0
30813919,48,Senior Tax Accountant,0.073
30813919,49,Staff Accountant,0.0
78403342,40,The Gardeners,0.0
78403342,41,"
Hillsboro Residential",0.0
78403342,42,Staff Accountant,0.0
78403342,43,Senior Property Accountant,0.0
78403342,44,Accounts Receivable Manager,0.0
78403342,45,Accountant - Bilingual,0.0
78403342,46,Senior Accountant,0.0
78403342,47,Property Accountant,0.0
78403342,48,Senior Tax Accountant,0.0
78403342,49,Staff Accountant,0.029
20393721,40,The Gardeners,0.292
20393721,41,"
Hillsboro Residential",0.021
20393721,42,Staff Accountant,0.014
20393721,43,Senior Property Accountant,0.032
20393721,44,Accounts Receivable Manager,0.0
20393721,45,Accountant - Bilingual,0.119
20393721,46,Senior Accountant,0.022
20393721,47,Property Accountant,0.053
20393721,48,Senior Tax Accountant,0.148
20393721,49,Staff Accountant,0.0
24817041,40,The Gardeners,0.01
24817041,41,"
Hillsboro Residential",0.0
24817041,42,Staff Accountant,0.004
24817041,43,Senior Property Accountant,0.003
24817041,44,Accounts Receivable Manager,0.0
24817041,45,Accountant - Bilingual,0.008
24817041,46,Senior Accountant,0.006
24817041,47,Property Accountant,0.0
24817041,48,Senior Tax Accountant,0.0
24817041,49,Staff Accountant,0.0
27980446,40,The Gardeners,0.014
27980446,41,"
Hillsboro Residential",0.0
27980446,42,Staff Accountant,0.005
27980446,43,Senior Property Accountant,0.004
27980446,44,Accounts Receivable Manager,0.0
27980446,45,Accountant - Bilingual,0.041
27980446,46,Senior Accountant,0.008
27980446,47,Property Accountant,0.0
27980446,48,Senior Tax Accountant,0.0
27980446,49,Staff Accountant,0.0
25462793,40,The Gardeners,0.057
25462793,41,"
Hillsboro Residential",0.012
25462793,42,Staff Accountant,0.008
25462793,43,Senior Property Accountant,0.018
25462793,44,Accounts Receivable Manager,0.0
25462793,45,Accountant - Bilingual,0.017
25462793,46,Senior Accountant,0.138
25462793,47,Property Accountant,0.0
25462793,48,Senior Tax Accountant,0.079
25462793,49,Staff Accountant,0.011
29456173,40,The Gardeners,0.045
29456173,41,"
Hillsboro Residential",0.026
29456173,42,Staff Accountant,0.006
29456173,43,Senior Property Accountant,0.031
29456173,44,Accounts Receivable Manager,0.0
29456173,45,Accountant - Bilingual,0.012
29456173,46,Senior Accountant,0.009
29456173,47,Property Accountant,0.021
29456173,48,Senior Tax Accountant,0.0
29456173,49,Staff Accountant,0.016
59403481,40,The Gardeners,0.046
59403481,41,"
Hillsboro Residential",0.012
59403481,42,Staff Accountant,0.008
59403481,43,Senior Property Accountant,0.018
59403481,44,Accounts Receivable Manager,0.051
59403481,45,Accountant - Bilingual,0.037
59403481,46,Senior Accountant,0.012
59403481,47,Property Accountant,0.0
59403481,48,Senior Tax Accountant,0.0
59403481,49,Staff Accountant,0.011
13491889,40,The Gardeners,0.074
13491889,41,"
Hillsboro Residential",0.007
13491889,42,Staff Accountant,0.009
13491889,43,Senior Property Accountant,0.014
13491889,44,Accounts Receivable Manager,0.0
13491889,45,Accountant - Bilingual,0.021
13491889,46,Senior Accountant,0.015
13491889,47,Property Accountant,0.018
13491889,48,Senior Tax Accountant,0.049
13491889,49,Staff Accountant,0.0
25846894,40,The Gardeners,0.126
25846894,41,"
Hillsboro Residential",0.036
25846894,42,Staff Accountant,0.008
25846894,43,Senior Property Accountant,0.238
25846894,44,Accounts Receivable Manager,0.068
25846894,45,Accountant - Bilingual,0.017
25846894,46,Senior Accountant,0.045
25846894,47,Property Accountant,0.145
25846894,48,Senior Tax Accountant,0.143
25846894,49,Staff Accountant,0.022
53640713,40,The Gardeners,0.092
53640713,41,"
Hillsboro Residential",0.025
53640713,42,Staff Accountant,0.008
53640713,43,Senior Property Accountant,0.032
53640713,44,Accounts Receivable Manager,0.251
53640713,45,Accountant - Bilingual,0.04
53640713,46,Senior Accountant,0.013
53640713,47,Property Accountant,0.03
53640713,48,Senior Tax Accountant,0.0
53640713,49,Staff Accountant,0.012
11163645,40,The Gardeners,0.051
11163645,41,"
Hillsboro Residential",0.0
11163645,42,Staff Accountant,0.0
11163645,43,Senior Property Accountant,0.0
11163645,44,Accounts Receivable Manager,0.257
11163645,45,Accountant - Bilingual,0.041
11163645,46,Senior Accountant,0.0
11163645,47,Property Accountant,0.0
11163645,48,Senior Tax Accountant,0.0
11163645,49,Staff Accountant,0.0
23513618,40,The Gardeners,0.089
23513618,41,"
Hillsboro Residential",0.008
23513618,42,Staff Accountant,0.011
23513618,43,Senior Property Accountant,0.017
23513618,44,Accounts Receivable Manager,0.0
23513618,45,Accountant - Bilingual,0.025
23513618,46,Senior Accountant,0.018
23513618,47,Property Accountant,0.021
23513618,48,Senior Tax Accountant,0.06
23513618,49,Staff Accountant,0.0
75286906,40,The Gardeners,0.089
75286906,41,"
Hillsboro Residential",0.008
75286906,42,Staff Accountant,0.0
75286906,43,Senior Property Accountant,0.008
75286906,44,Accounts Receivable Manager,0.034
75286906,45,Accountant - Bilingual,0.105
75286906,46,Senior Accountant,0.0
75286906,47,Property Accountant,0.0
75286906,48,Senior Tax Accountant,0.0
75286906,49,Staff Accountant,0.007
20253563,40,The Gardeners,0.038
20253563,41,"
Hillsboro Residential",0.007
20253563,42,Staff Accountant,0.005
20253563,43,Senior Property Accountant,0.011
20253563,44,Accounts Receivable Manager,0.042
20253563,45,Accountant - Bilingual,0.042
20253563,46,Senior Accountant,0.007
20253563,47,Property Accountant,0.018
20253563,48,Senior Tax Accountant,0.0
20253563,49,Staff Accountant,0.0
16237710,40,The Gardeners,0.0
16237710,41,"
Hillsboro Residential",0.007
16237710,42,Staff Accountant,0.0
16237710,43,Senior Property Accountant,0.007
16237710,44,Accounts Receivable Manager,0.0
16237710,45,Accountant - Bilingual,0.0
16237710,46,Senior Accountant,0.0
16237710,47,Property Accountant,0.0
16237710,48,Senior Tax Accountant,0.0
16237710,49,Staff Accountant,0.006
13294301,40,The Gardeners,0.042
13294301,41,"
Hillsboro Residential",0.008
13294301,42,Staff Accountant,0.005
13294301,43,Senior Property Accountant,0.012
13294301,44,Accounts Receivable Manager,0.0
13294301,45,Accountant - Bilingual,0.012
13294301,46,Senior Accountant,0.008
13294301,47,Property Accountant,0.02
13294301,48,Senior Tax Accountant,0.0
13294301,49,Staff Accountant,0.0
13130984,40,The Gardeners,0.04
13130984,41,"
Hillsboro Residential",0.016
13130984,42,Staff Accountant,0.005
13130984,43,Senior Property Accountant,0.02
13130984,44,Accounts Receivable Manager,0.0
13130984,45,Accountant - Bilingual,0.011
13130984,46,Senior Accountant,0.008
13130984,47,Property Accountant,0.019
13130984,48,Senior Tax Accountant,0.0
13130984,49,Staff Accountant,0.007
25127518,40,The Gardeners,0.081
25127518,41,"
Hillsboro Residential",0.01
25127518,42,Staff Accountant,0.006
25127518,43,Senior Property Accountant,0.015
25127518,44,Accounts Receivable Manager,0.39
25127518,45,Accountant - Bilingual,0.064
25127518,46,Senior Accountant,0.01
25127518,47,Property Accountant,0.0
25127518,48,Senior Tax Accountant,0.0
25127518,49,Staff Accountant,0.009
24799301,40,The Gardeners,0.011
24799301,41,"
Hillsboro Residential",0.006
24799301,42,Staff Accountant,0.004
24799301,43,Senior Property Accountant,0.009
24799301,44,Accounts Receivable Manager,0.0
24799301,45,Accountant - Bilingual,0.008
24799301,46,Senior Accountant,0.006
24799301,47,Property Accountant,0.0
24799301,48,Senior Tax Accountant,0.0
24799301,49,Staff Accountant,0.005
25067742,40,The Gardeners,0.08
25067742,41,"
Hillsboro Residential",0.0
25067742,42,Staff Accountant,0.0
25067742,43,Senior Property Accountant,0.0
25067742,44,Accounts Receivable Manager,0.255
25067742,45,Accountant - Bilingual,0.163
25067742,46,Senior Accountant,0.0
25067742,47,Property Accountant,0.083
25067742,48,Senior Tax Accountant,0.0
25067742,49,Staff Accountant,0.0
15821633,40,The Gardeners,0.04
15821633,41,"
Hillsboro Residential",0.007
15821633,42,Staff Accountant,0.005
15821633,43,Senior Property Accountant,0.011
15821633,44,Accounts Receivable Manager,0.0
15821633,45,Accountant - Bilingual,0.011
15821633,46,Senior Accountant,0.008
15821633,47,Property Accountant,0.018
15821633,48,Senior Tax Accountant,0.0
15821633,49,Staff Accountant,0.0
15363277,40,The Gardeners,0.029
15363277,41,"
Hillsboro Residential",0.008
15363277,42,Staff Accountant,0.043
15363277,43,Senior Property Accountant,0.44
15363277,44,Accounts Receivable Manager,0.0
15363277,45,Accountant - Bilingual,0.0
15363277,46,Senior Accountant,0.0
15363277,47,Property Accountant,0.139
15363277,48,Senior Tax Accountant,0.0
15363277,49,Staff Accountant,0.0
18132924,40,The Gardeners,0.023
18132924,41,"
Hillsboro Residential",0.0
18132924,42,Staff Accountant,0.008
18132924,43,Senior Property Accountant,0.007
18132924,44,Accounts Receivable Manager,0.0
18132924,45,Accountant - Bilingual,0.063
18132924,46,Senior Accountant,0.013
18132924,47,Property Accountant,0.0
18132924,48,Senior Tax Accountant,0.0
18132924,49,Staff Accountant,0.0
63137898,40,The Gardeners,0.054
63137898,41,"
Hillsboro Residential",0.0
63137898,42,Staff Accountant,0.019
63137898,43,Senior Property Accountant,0.015
63137898,44,Accounts Receivable Manager,0.0
63137898,45,Accountant - Bilingual,0.043
63137898,46,Senior Accountant,0.153
63137898,47,Property Accountant,0.0
63137898,48,Senior Tax Accountant,0.0
63137898,49,Staff Accountant,0.0
21763056,40,The Gardeners,0.014
21763056,41,"
Hillsboro Residential",0.0
21763056,42,Staff Accountant,0.0
21763056,43,Senior Property Accountant,0.0
21763056,44,Accounts Receivable Manager,0.028
21763056,45,Accountant - Bilingual,0.011
21763056,46,Senior Accountant,0.037
21763056,47,Property Accountant,0.0
21763056,48,Senior Tax Accountant,0.0
21763056,49,Staff Accountant,0.0
20624984,40,The Gardeners,0.024
20624984,41,"
Hillsboro Residential",0.0
20624984,42,Staff Accountant,0.0
20624984,43,Senior Property Accountant,0.0
20624984,44,Accounts Receivable Manager,0.048
20624984,45,Accountant - Bilingual,0.019
20624984,46,Senior Accountant,0.0
20624984,47,Property Accountant,0.0
20624984,48,Senior Tax Accountant,0.0
20624984,49,Staff Accountant,0.0
25935030,40,The Gardeners,0.0
25935030,41,"
Hillsboro Residential",0.0
25935030,42,Staff Accountant,0.0
25935030,43,Senior Property Accountant,0.0
25935030,44,Accounts Receivable Manager,0.0
25935030,45,Accountant - Bilingual,0.0
25935030,46,Senior Accountant,0.0
25935030,47,Property Accountant,0.0
25935030,48,Senior Tax Accountant,0.029
25935030,49,Staff Accountant,0.0
17556527,40,The Gardeners,0.039
17556527,41,"
Hillsboro Residential",0.0
17556527,42,Staff Accountant,0.006
17556527,43,Senior Property Accountant,0.005
17556527,44,Accounts Receivable Manager,0.043
17556527,45,Accountant - Bilingual,0.118
17556527,46,Senior Accountant,0.01
17556527,47,Property Accountant,0.0
17556527,48,Senior Tax Accountant,0.0
17556527,49,Staff Accountant,0.0
28939941,40,The Gardeners,0.0
28939941,41,"
Hillsboro Residential",0.0
28939941,42,Staff Accountant,0.162
28939941,43,Senior Property Accountant,0.0
28939941,44,Accounts Receivable Manager,0.0
28939941,45,Accountant - Bilingual,0.0
28939941,46,Senior Accountant,0.0
28939941,47,Property Accountant,0.0
28939941,48,Senior Tax Accountant,0.023
28939941,49,Staff Accountant,0.0
28359817,40,The Gardeners,0.101
28359817,41,"
Hillsboro Residential",0.011
28359817,42,Staff Accountant,0.064
28359817,43,Senior Property Accountant,0.016
28359817,44,Accounts Receivable Manager,0.043
28359817,45,Accountant - Bilingual,0.031
28359817,46,Senior Accountant,0.038
28359817,47,Property Accountant,0.0
28359817,48,Senior Tax Accountant,0.221
28359817,49,Staff Accountant,0.009
20345168,40,The Gardeners,0.279
20345168,41,"
Hillsboro Residential",0.0
20345168,42,Staff Accountant,0.005
20345168,43,Senior Property Accountant,0.004
20345168,44,Accounts Receivable Manager,0.0
20345168,45,Accountant - Bilingual,0.203
20345168,46,Senior Accountant,0.093
20345168,47,Property Accountant,0.0
20345168,48,Senior Tax Accountant,0.053
20345168,49,Staff Accountant,0.0
14496667,40,The Gardeners,0.026
14496667,41,"
Hillsboro Residential",0.007
14496667,42,Staff Accountant,0.0
14496667,43,Senior Property Accountant,0.007
14496667,44,Accounts Receivable Manager,0.0
14496667,45,Accountant - Bilingual,0.0
14496667,46,Senior Accountant,0.0
14496667,47,Property Accountant,0.019
14496667,48,Senior Tax Accountant,0.0
14496667,49,Staff Accountant,0.073
25862026,40,The Gardeners,0.09
25862026,41,"
Hillsboro Residential",0.02
25862026,42,Staff Accountant,0.007
25862026,43,Senior Property Accountant,0.025
25862026,44,Accounts Receivable Manager,0.0
25862026,45,Accountant - Bilingual,0.099
25862026,46,Senior Accountant,0.011
25862026,47,Property Accountant,0.051
25862026,48,Senior Tax Accountant,0.0
25862026,49,Staff Accountant,0.0
23246831,40,The Gardeners,0.0
23246831,41,"
Hillsboro Residential",0.007
23246831,42,Staff Accountant,0.0
23246831,43,Senior Property Accountant,0.007
23246831,44,Accounts Receivable Manager,0.0
23246831,45,Accountant - Bilingual,0.0
23246831,46,Senior Accountant,0.0
23246831,47,Property Accountant,0.0
23246831,48,Senior Tax Accountant,0.0
23246831,49,Staff Accountant,0.006
49204385,40,The Gardeners,0.103
49204385,41,"
Hillsboro Residential",0.0
49204385,42,Staff Accountant,0.009
49204385,43,Senior Property Accountant,0.007
49204385,44,Accounts Receivable Manager,0.063
49204385,45,Accountant - Bilingual,0.104
49204385,46,Senior Accountant,0.015
49204385,47,Property Accountant,0.0
49204385,48,Senior Tax Accountant,0.098
49204385,49,Staff Accountant,0.0
12802330,40,The Gardeners,0.138
12802330,41,"
Hillsboro Residential",0.033
12802330,42,Staff Accountant,0.008
12802330,43,Senior Property Accountant,0.039
12802330,44,Accounts Receivable Manager,0.0
12802330,45,Accountant - Bilingual,0.063
12802330,46,Senior Accountant,0.012
12802330,47,Property Accountant,0.19
12802330,48,Senior Tax Accountant,0.0
12802330,49,Staff Accountant,0.0
22925443,40,The Gardeners,0.014
22925443,41,"
Hillsboro Residential",0.0
22925443,42,Staff Accountant,0.005
22925443,43,Senior Property Accountant,0.004
22925443,44,Accounts Receivable Manager,0.0
22925443,45,Accountant - Bilingual,0.011
22925443,46,Senior Accountant,0.008
22925443,47,Property Accountant,0.0
22925443,48,Senior Tax Accountant,0.0
22925443,49,Staff Accountant,0.0
28614791,40,The Gardeners,0.0
28614791,41,"
Hillsboro Residential",0.0
28614791,42,Staff Accountant,0.0
28614791,43,Senior Property Accountant,0.0
28614791,44,Accounts Receivable Manager,0.0
28614791,45,Accountant - Bilingual,0.0
28614791,46,Senior Accountant,0.0
28614791,47,Property Accountant,0.0
28614791,48,Senior Tax Accountant,0.0
28614791,49,Staff Accountant,0.0
30304575,40,The Gardeners,0.067
30304575,41,"
Hillsboro Residential",0.018
30304575,42,Staff Accountant,0.006
30304575,43,Senior Property Accountant,0.023
30304575,44,Accounts Receivable Manager,0.04
30304575,45,Accountant - Bilingual,0.029
30304575,46,Senior Accountant,0.035
30304575,47,Property Accountant,0.022
30304575,48,Senior Tax Accountant,0.0
30304575,49,Staff Accountant,0.008
26065877,40,The Gardeners,0.092
26065877,41,"
Hillsboro Residential",0.066
26065877,42,Staff Accountant,0.007
26065877,43,Senior Property Accountant,0.072
26065877,44,Accounts Receivable Manager,0.364
26065877,45,Accountant - Bilingual,0.074
26065877,46,Senior Accountant,0.011
26065877,47,Property Accountant,0.0
26065877,48,Senior Tax Accountant,0.0
26065877,49,Staff Accountant,0.01
29821051,40,The Gardeners,0.06
29821051,41,"
Hillsboro Residential",0.011
29821051,42,Staff Accountant,0.007
29821051,43,Senior Property Accountant,0.017
29821051,44,Accounts Receivable Manager,0.0
29821051,45,Accountant - Bilingual,0.016
29821051,46,Senior Accountant,0.012
29821051,47,Property Accountant,0.081
29821051,48,Senior Tax Accountant,0.0
29821051,49,Staff Accountant,0.0
29999135,40,The Gardeners,0.031
29999135,41,"
Hillsboro Residential",0.0
29999135,42,Staff Accountant,0.005
29999135,43,Senior Property Accountant,0.004
29999135,44,Accounts Receivable Manager,0.034
29999135,45,Accountant - Bilingual,0.111
29999135,46,Senior Accountant,0.008
29999135,47,Property Accountant,0.0
29999135,48,Senior Tax Accountant,0.0
29999135,49,Staff Accountant,0.0
21853199,40,The Gardeners,0.15
21853199,41,"
Hillsboro Residential",0.019
21853199,42,Staff Accountant,0.007
21853199,43,Senior Property Accountant,0.024
21853199,44,Accounts Receivable Manager,0.0
21853199,45,Accountant - Bilingual,0.014
21853199,46,Senior Accountant,0.067
21853199,47,Property Accountant,0.049
21853199,48,Senior Tax Accountant,0.171
21853199,49,Staff Accountant,0.0
39674178,40,The Gardeners,0.048
39674178,41,"
Hillsboro Residential",0.009
39674178,42,Staff Accountant,0.006
39674178,43,Senior Property Accountant,0.013
39674178,44,Accounts Receivable Manager,0.0
39674178,45,Accountant - Bilingual,0.013
39674178,46,Senior Accountant,0.009
39674178,47,Property Accountant,0.022
39674178,48,Senior Tax Accountant,0.0
39674178,49,Staff Accountant,0.0
14449423,40,The Gardeners,0.12
14449423,41,"
Hillsboro Residential",0.0
14449423,42,Staff Accountant,0.012
14449423,43,Senior Property Accountant,0.321
14449423,44,Accounts Receivable Manager,0.0
14449423,45,Accountant - Bilingual,0.027
